bugID,week,month,yearday,hour,day,commit_size,changed_file,churn,committer_exp,reporter_exp,assignee_exp,keyword,fix_time,invalid_status,severity,priority,platform,title_size,cc_count,reopened
17253,Sun,Feb,41,22,10,5,3,13,27,109,150,NO,0.0,NO,Normal,P2,All,17,3,NO
64678,Tue,Jul,200,0,19,7,11,148,534,274,5273,YES,0.0,NO,Normal,P2,Unspecified,6,3,NO
64679,Mon,Aug,213,1,1,7,6,139,551,275,5274,YES,0.0,NO,Normal,P2,Unspecified,6,5,YES
64679,Wed,Sep,271,19,28,7,2,79,586,275,5274,YES,10.5,NO,Normal,P2,Unspecified,6,5,YES
119863,Thu,Aug,227,21,15,4,3,296,366,9,9,NO,0.0,NO,Normal,P2,Unspecified,3,2,YES
96791,Thu,Oct,279,14,6,9,2,9,82,285,281,YES,0.0,NO,Normal,P2,All,16,13,NO
99203,Fri,Oct,286,21,12,6,8,202,1754,1817,1827,YES,0.0,NO,Normal,P2,Unspecified,5,5,YES
91259,Mon,Jul,198,12,16,11,19,297,434,199,194,YES,0.0,NO,Normal,P2,All,10,19,NO
124599,Tue,Nov,323,21,19,13,9,233,456,106,105,YES,0.0,NO,Normal,P2,Unspecified,12,11,YES
95799,Fri,Sep,266,16,23,3,2,42,119,62,216,NO,0.0,NO,Normal,P2,Unspecified,5,3,NO
95799,Fri,Sep,266,16,23,3,3,85,120,62,216,NO,0.4,NO,Normal,P2,Unspecified,5,3,NO
53733,Fri,Feb,34,13,3,15,39,354,5356,11,123,YES,0.0,NO,Normal,P2,Macintosh PowerPC,13,18,YES
53733,Mon,Feb,37,12,6,15,39,357,5375,11,123,YES,6.2,NO,Normal,P2,Macintosh PowerPC,13,18,YES
101949,Mon,Dec,339,23,5,6,2,19,977,1,1,YES,0.0,NO,Normal,P2,Unspecified,8,4,YES
101949,Wed,Nov,319,4,14,9,11,607,10495,1,1,YES,13.0,NO,Normal,P2,Unspecified,8,4,YES
122962,Fri,Mar,67,7,8,9,4,20,12378,492,492,YES,0.0,NO,Normal,P2,Unspecified,5,11,NO
113570,Mon,Apr,100,10,9,6,2,8,440,19,19,YES,0.0,NO,Major,P2,Unspecified,8,5,NO
113570,Mon,Apr,100,12,9,7,4,17,441,19,19,YES,1.4,NO,Major,P2,Unspecified,8,5,NO
